,_latitude,_longitude,97_number_of_customers_in_store,268_number_fridges,104_how_many_shelves_does_the_micro_retailer_have,2_current_permanent_employees,4_number_permanent_employees_last_year,103_number_own_fridges,145_number_direct_competitors,24_burnout,276_expected_days_informal_credit,36_credit_default_rate,315_frequency_topups,316_frequency_utility_bills,317_home_deliveries,62_frequency_only_services,78_number_home_deliveries_week,172_supplier_frequency,163_number_high_perishable_products,_updated_by,_geometry,232_type_of_store,108_does_the_micro_retailer_has_a_barred_window_,99_does_the_micro_retailer_exhibits_products_outside_,102_does_the_micro_retailer_sells_fresh_products_,pictures_of_shelves_if_possible,hola_somos_estudiantes_del_tec_de_monterrey_estamos_realiz,le_comento_que_toda_esta_informacin_es_confidencial,233_date_establishment,5_change_store_space_last_year,6_change_employees_average_salary_last_year,20_reviews_finances_monthly,49_inventory_records,18_sales_records,155_sales_registers_used_for,19_tax_id,310_burnout,186_internet_connection,210_sales_channels,189_payment_methods,28_prefered_payment_method,31_different_prices_payment_method,269_cash_discount,270_card_extra_charge,214_customer_relationship_tools,33_credit_to_customers,35_interest_rate,38_average_margin_profits,193_sales_planning_tools,227_agreement_ecommerce_platforms,60_services,77_delivery_timeslots,79_delivery_vehicle,64_comission_services,66_percentaje_services_income,69_why_not_services,311_topups,312_payment_of_utilities,313_home_deliveries,314_reception_delivery_packages,42_willingness_share_inventory_data_suppliers,44_willingness_inventory_management_suppliers,45_willingness_reorder_suppliers,46_willingness_reorder_suppliers_variety,47_willingness_reorder_suppliers_lower_prices,43_willingness_share_sales_data_suppliers,58_willingness_share_sales_data_mse,59_willingness_share_sales_data_mse_better_prices,185_place_orders_suppliers,53_special_conditions_suppliers,278_credit_interest,192_procurement_planning_tools,277_payment_method_suppliers,56_procurement_changes_pandemic,279_changes_procurement_pandemic,157_frequency_organize_shelves,158_charact_organize_products_on_shelves,161_actions_stockouts,162_inventory_extra_space,249_technology_training,250_technology_investment_operations,251_technology_investment_customers,254_technology_roadmap,260_technology_scalable,261_technology_organization
103,19.0720059,-98.1671792,1.0,0.0,3.0,1.0,0.0,2.5,3.8,7.0,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Alejandro Matias,SRID=4326;POINT(-98.1671792 19.0720059),Tienda de Ropa,no,yes,no,2 Photos,yes,yes,2022-10-27,Aumentó 50% o más,No hay empleándosela ,yes,En Excel,En Excel,No los uso,yes,yes,yes,"Página web propia,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Software especializado,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica,Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
104,19.0716081,-98.1664491,0.0,0.0,7.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Alejandro Matias,SRID=4326;POINT(-98.1664491 19.0716081),Lavanderia,no,no,no,2 Photos,yes,yes,2007-07-16,Aumentó 50% o más,No hay empleándosela ,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,Solo físico ,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Software especializado,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica,Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
105,19.0719822,-98.1665939,2.0,5.0,14.0,0.0,0.0,2.5,10.0,4.2,14.2,1.6,8.7,28.5,13.6,10.5,2.0,3.0,8.6,Alejandro Matias,SRID=4326;POINT(-98.1665939 19.0719822),Grocery store (aka. nanostore),no,yes,no,2 Photos,yes,yes,2007-07-16,Aumentó 50% o más,No hay empleándosela ,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,Solo físico ,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Software especializado,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica,Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
106,19.0333071677,-98.2507821267,1.0,2.0,6.0,1.0,0.0,0.0,3.4,5.0,14.2,1.6,9.0,28.5,13.6,10.5,2.0,7.0,6.0,Luis Lara,SRID=4326;POINT(-98.2507821267 19.0333071677),Grocery store (aka. nanostore),no,no,yes,2 Photos,yes,yes,2022-10-09,Disminuyó 15%,No hay empleándosela ,yes,En papel,En papel,No los uso,no,yes,no,Solo físico ,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Cuaderno,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,2%,1-5%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
107,19.0146935766,-98.2210735825,1.0,0.0,5.0,1.0,1.0,2.5,7.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,1.0,0.0,Marino Gutiérrez,SRID=4326;POINT(-98.2210735825 19.0146935766),Tienda de ropa,no,yes,no,2 Photos,yes,yes,2021-10-09,No cambió,No cambió,no,En Excel,En Excel,No los uso,yes,no,no,"Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Efectivo,no,6-10%,0,Redes sociales,no,no,20%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,2%,1-5%,Se vende ropa,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Compra directa,Consignación,0,Compra directa,Efectivo,no,Disminuir la cantidad del pedido,Quincenalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)","Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo
108,19.0145787271,-98.2208111231,6.0,3.0,20.0,2.0,2.0,3.0,2.0,4.2,2.0,0.0,0.0,28.5,13.6,0.0,2.0,1.0,22.0,Saúl Cuervo,SRID=4326;POINT(-98.2208111231 19.0145787271),Grocery store (aka. nanostore),yes,no,yes,2 Photos,yes,yes,2020-11-09,No cambió,No cambió,yes,En papel,En papel,No los uso,no,no,yes,"Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Cuaderno,yes,no,20%,Cuaderno,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),Automóvil,2%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,En persona,Consignación,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,50% +,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo
109,19.0746506117,-98.1669275557,1.0,2.0,10.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Ramón Alberto Gastélum,SRID=4326;POINT(-98.1669275557 19.0746506117),Grocery store (aka. nanostore),yes,yes,no,2 Photos,no,yes,2013-11-09,No cambió,No cambió,yes,En papel,En papel,No los uso,no,yes,no,"Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Efectivo,no,6-10%,0,Redes sociales,no,no,50% +,Ninguna,no,"Pago de servicios públicos (e.g. Yastas),Recarga telefónica",Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,En persona,Descuento por compras anticipadas,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Margen de utilidad,Ofrecer un producto sustituto,0,Totalmente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
110,19.02073466,-98.2607148813,0.0,0.0,3.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Jesús Herrera,SRID=4326;POINT(-98.2607148813 19.02073466),Grocery store (aka. nanostore),no,no,no,2 Photos,no,yes,2013-11-09,No cambió,No cambió,yes,En papel,En papel,No los uso,no,yes,no,"Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Efectivo,no,6-10%,0,Redes sociales,no,no,50% +,Ninguna,no,"Pago de servicios públicos (e.g. Yastas),Recarga telefónica",Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,En persona,Descuento por compras anticipadas,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Margen de utilidad,Ofrecer un producto sustituto,0,Totalmente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
111,19.0201986801,-98.2610655503,0.0,0.0,8.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Jesús Herrera,SRID=4326;POINT(-98.2610655503 19.0201986801),Dairy products,yes,yes,no,2 Photos,no,yes,2013-11-09,No cambió,No cambió,yes,En papel,En papel,No los uso,no,yes,no,"Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Efectivo,no,6-10%,0,Redes sociales,no,no,50% +,Ninguna,no,"Pago de servicios públicos (e.g. Yastas),Recarga telefónica",Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,En persona,Descuento por compras anticipadas,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Margen de utilidad,Ofrecer un producto sustituto,0,Totalmente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
112,19.0721155051,-98.1671773364,1.0,0.0,3.0,2.0,1.9,2.5,2.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Pedro Contreras,SRID=4326;POINT(-98.1671773364 19.0721155051),Bread ,no,yes,no,2 Photos,yes,yes,2013-11-09,No cambió,No cambió,yes,En papel,En papel,No los uso,no,yes,no,"Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Efectivo,no,6-10%,0,Redes sociales,no,no,50% +,Ninguna,no,"Pago de servicios públicos (e.g. Yastas),Recarga telefónica",Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,En persona,Descuento por compras anticipadas,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Margen de utilidad,Ofrecer un producto sustituto,0,Totalmente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
113,19.0719532632,-98.1668915972,0.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,14.2,1.6,9.0,28.5,13.6,10.5,2.0,2.0,20.0,Eduardo Zárate,SRID=4326;POINT(-98.1668915972 19.0719532632),Cafeteria,no,no,no,2 Photos,yes,yes,2022-05-11,No cambió,No cambió,yes,En papel,En papel,No los uso,no,yes,no,"Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Efectivo,no,6-10%,0,Redes sociales,no,no,50% +,Ninguna,no,"Pago de servicios públicos (e.g. Yastas),Recarga telefónica",Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,En persona,Descuento por compras anticipadas,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Margen de utilidad,Ofrecer un producto sustituto,0,Totalmente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
114,19.0715882889,-98.1664877444,1.0,0.0,1.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Pedro Contreras,SRID=4326;POINT(-98.1664877444 19.0715882889),Estética ,no,no,no,2 Photos,no,yes,2020-03-09,No cambió,Aumentó 15%,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,Llamada a Teléfono fijo,"Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Ninguna,no,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Página web del proveedor","Consignación,Crédito,Descuento por compras anticipadas,Recompra",0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Tamaño,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",10%,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
115,19.0716345616,-98.1666851677,2.0,3.0,0.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Pedro Contreras,SRID=4326;POINT(-98.1666851677 19.0716345616),Butcher shop,no,no,yes,2 Photos,no,yes,2020-03-09,No cambió,Aumentó 15%,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,Llamada a Teléfono fijo,"Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Ninguna,no,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Página web del proveedor","Consignación,Crédito,Descuento por compras anticipadas,Recompra",0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Tamaño,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",10%,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
116,19.0715397103,-98.1665939559,2.0,0.0,3.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Pedro Contreras,SRID=4326;POINT(-98.1665939559 19.0715397103),Produce (fruits & vegetables),no,yes,yes,2 Photos,no,yes,2020-03-09,No cambió,Aumentó 15%,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,Llamada a Teléfono fijo,"Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Ninguna,no,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Página web del proveedor","Consignación,Crédito,Descuento por compras anticipadas,Recompra",0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Tamaño,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",10%,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
117,19.0740419,-98.1652797,0.0,0.0,2.0,0.0,0.0,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Eduardo Zárate,SRID=4326;POINT(-98.1652797 19.0740419),limpieza,no,yes,no,2 Photos,yes,yes,2020-03-09,No cambió,Aumentó 15%,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,Llamada a Teléfono fijo,"Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Ninguna,no,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Página web del proveedor","Consignación,Crédito,Descuento por compras anticipadas,Recompra",0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Tamaño,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",10%,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
118,19.0734945238,-98.1655042246,2.0,1.4,24.0,4.0,4.0,2.4,1.0,4.2,14.2,1.6,7.0,28.5,13.6,10.5,2.0,7.0,30.0,Eduardo Zárate,SRID=4326;POINT(-98.1655042246 19.0734945238),Dairy products,no,no,yes,2 Photos,yes,yes,2010-11-09,No cambió,Aumentó 15%,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,Llamada a Teléfono fijo,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Ninguna,no,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),Automóvil,1%,1-5%,Se quiere involucrar,Totalmente de acuerdo,Algo de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Página web del proveedor","Consignación,Crédito,Descuento por compras anticipadas,Recompra",0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Diariamente,Margen de utilidad,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",0,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
119,19.0735515603,-98.1654552743,2.0,6.0,30.0,3.0,3.0,7.0,1.0,7.0,14.2,1.6,7.0,28.5,7.0,7.0,2.0,7.0,30.0,Eduardo Zárate,SRID=4326;POINT(-98.1654552743 19.0735515603),Dairy products,yes,no,yes,2 Photos,yes,yes,2014-10-09,No cambió,No cambió,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,yes,yes,"Aplicación móvil (e.g. Rappi, Uber Eats),Llamada a Teléfono celular,Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram)","Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Redes sociales,no,no,20%,Ninguna,yes,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica",Tarde (12:00 - 7:00 pm),Automóvil,5%,6-10%,Se quiere involucrar,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,"En persona,Llamada telefónica","Consignación,Crédito,Descuento por compras anticipadas,Recompra",3-5%,Ninguna,"Efectivo,Transferencia interbancaria",no,Disminuir la cantidad del pedido,Diariamente,"Frecuencia de venta,Margen de utilidad",Solicitar tiempo al cliente para conseguir el producto,40%,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
120,19.072871427,-98.1659044691,1.0,1.0,1.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Eduardo Zárate,SRID=4326;POINT(-98.1659044691 19.072871427),Micro-restaurant (aka. fondita),yes,no,yes,2 Photos,no,yes,2002-11-09,Aumentó 25%,Aumentó 15%,yes,"En Excel,En papel","En Excel,En papel",No los uso,yes,yes,yes,"Aplicación móvil (e.g. Rappi, Uber Eats),Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,50% +,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,6%+,1-5%,Se quiere involucrar,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,En persona,Ninguno,0,Ninguna,Efectivo,yes,Disminuir la cantidad del pedido,Semanalmente,Frecuencia de venta,Solicitar tiempo al cliente para conseguir el producto,30%,Totalmente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
121,19.0720983908,-98.1665167585,1.0,1.0,1.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Eduardo Zárate,SRID=4326;POINT(-98.1665167585 19.0720983908),Micro-restaurant (aka. fondita),no,no,yes,2 Photos,no,yes,2002-11-09,Aumentó 25%,Aumentó 15%,yes,"En Excel,En papel","En Excel,En papel",No los uso,yes,yes,yes,"Aplicación móvil (e.g. Rappi, Uber Eats),Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,50% +,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,6%+,1-5%,Se quiere involucrar,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,En persona,Ninguno,0,Ninguna,Efectivo,yes,Disminuir la cantidad del pedido,Semanalmente,Frecuencia de venta,Solicitar tiempo al cliente para conseguir el producto,30%,Totalmente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
